"PartitionKey","Time","Duration","Distance"
"HomeToMicrosoft","11/23/2014 6:00:04 PM","792","5.382317"
"HomeToMicrosoft","11/23/2014 6:30:05 PM","802","5.382317"
"HomeToMicrosoft","11/23/2014 7:00:06 PM","805","5.382317"
"HomeToMicrosoft","11/23/2014 7:30:07 PM","802","5.382317"
"HomeToMicrosoft","11/23/2014 8:00:05 PM","801","5.382317"
"HomeToMicrosoft","11/23/2014 8:30:05 PM","804","5.382317"
"HomeToMicrosoft","11/23/2014 9:00:04 PM","803","5.382317"
"HomeToMicrosoft","11/23/2014 9:30:05 PM","801","5.382317"
"HomeToMicrosoft","11/23/2014 10:00:05 PM","803","5.382317"
"HomeToMicrosoft","11/23/2014 10:30:05 PM","804","5.382317"
"HomeToMicrosoft","11/23/2014 11:00:07 PM","801","5.382317"
"HomeToMicrosoft","11/23/2014 11:30:05 PM","798","5.382317"
"HomeToMicrosoft","11/24/2014 12:00:05 AM","794","5.382317"
"HomeToMicrosoft","11/24/2014 12:30:06 AM","811","5.382317"
"HomeToMicrosoft","11/24/2014 1:00:05 AM","818","5.382317"
"HomeToMicrosoft","11/24/2014 1:30:04 AM","843","5.382317"
"HomeToMicrosoft","11/24/2014 2:00:05 AM","809","5.382317"
"HomeToMicrosoft","11/24/2014 2:30:05 AM","807","5.382317"
"HomeToMicrosoft","11/24/2014 3:00:05 AM","798","5.382317"
"HomeToMicrosoft","11/24/2014 3:30:05 AM","801","5.382317"
"HomeToMicrosoft","11/24/2014 4:00:04 AM","796","5.382317"
"HomeToMicrosoft","11/24/2014 4:30:05 AM","796","5.382317"
"HomeToMicrosoft","11/24/2014 5:00:04 AM","801","5.382317"
"HomeToMicrosoft","11/24/2014 5:30:04 AM","794","5.382317"
"HomeToMicrosoft","11/24/2014 6:00:05 AM","794","5.382317"
"HomeToMicrosoft","11/24/2014 6:30:04 AM","792","5.382317"
"HomeToMicrosoft","11/24/2014 7:00:05 AM","790","5.382317"
"HomeToMicrosoft","11/24/2014 7:30:05 AM","685","5.382317"
"HomeToMicrosoft","11/24/2014 8:00:05 AM","674","5.382317"
"HomeToMicrosoft","11/24/2014 8:30:05 AM","700","5.382317"
"HomeToMicrosoft","11/24/2014 9:00:05 AM","674","5.382317"
"HomeToMicrosoft","11/24/2014 9:30:05 AM","673","5.382317"
"HomeToMicrosoft","11/24/2014 10:00:04 AM","674","5.382317"
"HomeToMicrosoft","11/24/2014 10:30:05 AM","673","5.382317"
"HomeToMicrosoft","11/24/2014 11:00:05 AM","674","5.382317"
"HomeToMicrosoft","11/24/2014 11:30:05 AM","673","5.382317"
"HomeToMicrosoft","11/24/2014 12:00:04 PM","674","5.382317"
"HomeToMicrosoft","11/24/2014 12:30:04 PM","681","5.382317"
"HomeToMicrosoft","11/24/2014 1:00:05 PM","684","5.382317"
"HomeToMicrosoft","11/24/2014 1:30:05 PM","682","5.382317"
"HomeToMicrosoft","11/24/2014 2:00:05 PM","723","5.382317"
"HomeToMicrosoft","11/24/2014 2:30:05 PM","806","5.382317"
"HomeToMicrosoft","11/24/2014 3:00:05 PM","841","5.382317"
"HomeToMicrosoft","11/24/2014 3:30:05 PM","938","5.382317"
"HomeToMicrosoft","11/24/2014 4:00:05 PM","954","5.382317"
"HomeToMicrosoft","11/24/2014 4:30:04 PM","951","5.382317"
"HomeToMicrosoft","11/24/2014 5:00:06 PM","1070","5.382317"
"HomeToMicrosoft","11/24/2014 5:30:06 PM","966","5.382317"
"HomeToMicrosoft","11/24/2014 6:00:05 PM","861","5.382317"
"HomeToMicrosoft","11/24/2014 6:30:05 PM","851","5.382317"
"HomeToMicrosoft","11/24/2014 7:00:05 PM","858","5.382317"
"HomeToMicrosoft","11/24/2014 7:30:05 PM","834","5.382317"
"HomeToMicrosoft","11/24/2014 8:00:05 PM","856","5.382317"
"HomeToMicrosoft","11/24/2014 8:30:04 PM","851","5.382317"
"HomeToMicrosoft","11/24/2014 9:00:05 PM","862","5.382317"
"HomeToMicrosoft","11/24/2014 9:30:05 PM","819","5.382317"
"HomeToMicrosoft","11/24/2014 10:00:05 PM","839","5.382317"
"HomeToMicrosoft","11/24/2014 10:30:06 PM","866","5.382317"
"HomeToMicrosoft","11/24/2014 11:00:06 PM","837","5.382317"
"HomeToMicrosoft","11/24/2014 11:30:05 PM","852","5.382317"
"HomeToMicrosoft","11/25/2014 12:00:05 AM","871","5.382317"
"HomeToMicrosoft","11/25/2014 12:30:06 AM","868","5.382317"
"HomeToMicrosoft","11/25/2014 1:00:05 AM","872","5.382317"
"HomeToMicrosoft","11/25/2014 1:30:06 AM","871","5.382317"
"HomeToMicrosoft","11/25/2014 2:00:05 AM","850","5.382317"
"HomeToMicrosoft","11/25/2014 2:30:05 AM","845","5.382317"
"HomeToMicrosoft","11/25/2014 3:00:07 AM","844","5.382317"
"HomeToMicrosoft","11/25/2014 3:30:05 AM","816","5.382317"
"HomeToMicrosoft","11/25/2014 4:00:06 AM","809","5.382317"
"HomeToMicrosoft","11/25/2014 4:30:05 AM","807","5.382317"
"HomeToMicrosoft","11/25/2014 5:00:06 AM","815","5.382317"
"HomeToMicrosoft","11/25/2014 5:30:05 AM","809","5.382317"
"HomeToMicrosoft","11/25/2014 6:00:07 AM","803","5.382317"
"HomeToMicrosoft","11/25/2014 6:30:06 AM","798","5.382317"
"HomeToMicrosoft","11/25/2014 7:00:07 AM","797","5.382317"
"HomeToMicrosoft","11/25/2014 7:30:07 AM","686","5.382317"
"HomeToMicrosoft","11/25/2014 8:00:06 AM","675","5.382317"
"HomeToMicrosoft","11/25/2014 8:30:06 AM","674","5.382317"
"HomeToMicrosoft","11/25/2014 9:00:05 AM","674","5.382317"
"HomeToMicrosoft","11/25/2014 9:30:05 AM","672","5.382317"
"HomeToMicrosoft","11/25/2014 10:00:06 AM","673","5.382317"
"HomeToMicrosoft","11/25/2014 10:30:05 AM","673","5.382317"
"HomeToMicrosoft","11/25/2014 11:00:05 AM","673","5.382317"
"HomeToMicrosoft","11/25/2014 11:30:06 AM","672","5.382317"
"HomeToMicrosoft","11/25/2014 12:00:06 PM","683","5.382317"
"HomeToMicrosoft","11/25/2014 12:30:05 PM","674","5.382317"
"HomeToMicrosoft","11/25/2014 1:00:04 PM","687","5.382317"
"HomeToMicrosoft","11/25/2014 1:30:05 PM","692","5.382317"
"HomeToMicrosoft","11/25/2014 2:00:04 PM","731","5.382317"
"HomeToMicrosoft","11/25/2014 2:30:05 PM","822","5.382317"
"HomeToMicrosoft","11/25/2014 3:00:07 PM","846","5.382317"
"HomeToMicrosoft","11/25/2014 3:30:04 PM","917","5.382317"
"HomeToMicrosoft","11/25/2014 4:00:05 PM","1007","5.382317"
"HomeToMicrosoft","11/25/2014 4:30:04 PM","1027","5.382317"
"HomeToMicrosoft","11/25/2014 5:00:06 PM","1074","5.382317"
"HomeToMicrosoft","11/25/2014 5:30:05 PM","1004","5.382317"
"HomeToMicrosoft","11/25/2014 6:00:06 PM","905","5.382317"
"HomeToMicrosoft","11/25/2014 6:30:05 PM","866","5.382317"
"HomeToMicrosoft","11/25/2014 7:00:05 PM","835","5.382317"
"HomeToMicrosoft","11/25/2014 7:30:07 PM","869","5.382317"
"HomeToMicrosoft","11/25/2014 8:00:06 PM","903","5.382317"
"HomeToMicrosoft","11/25/2014 8:30:05 PM","854","5.382317"
"HomeToMicrosoft","11/25/2014 9:00:06 PM","866","5.382317"
"HomeToMicrosoft","11/25/2014 9:30:05 PM","853","5.382317"
"HomeToMicrosoft","11/25/2014 10:00:06 PM","836","5.382317"
"HomeToMicrosoft","11/25/2014 10:30:05 PM","850","5.382317"
"HomeToMicrosoft","11/25/2014 11:00:06 PM","853","5.382317"
"HomeToMicrosoft","11/25/2014 11:30:05 PM","866","5.382317"
"HomeToMicrosoft","11/26/2014 12:00:05 AM","910","5.382317"
"HomeToMicrosoft","11/26/2014 12:30:04 AM","882","5.382317"
"HomeToMicrosoft","11/26/2014 1:00:05 AM","875","5.382317"
"HomeToMicrosoft","11/26/2014 1:30:05 AM","885","5.382317"
"HomeToMicrosoft","11/26/2014 2:00:07 AM","868","5.382317"
"HomeToMicrosoft","11/26/2014 2:30:05 AM","841","5.382317"
"HomeToMicrosoft","11/26/2014 3:00:05 AM","844","5.382317"
"HomeToMicrosoft","11/26/2014 3:30:06 AM","835","5.382317"
"HomeToMicrosoft","11/26/2014 4:00:05 AM","821","5.382317"
"HomeToMicrosoft","11/26/2014 4:30:04 AM","815","5.382317"
"HomeToMicrosoft","11/26/2014 5:00:06 AM","803","5.382317"
"HomeToMicrosoft","11/26/2014 5:30:05 AM","807","5.382317"
"HomeToMicrosoft","11/26/2014 6:00:06 AM","805","5.382317"
"HomeToMicrosoft","11/26/2014 6:30:06 AM","803","5.382317"
"HomeToMicrosoft","11/26/2014 7:00:06 AM","798","5.382317"
"HomeToMicrosoft","11/26/2014 7:30:05 AM","699","5.382317"
"HomeToMicrosoft","11/26/2014 8:00:06 AM","671","5.382317"
"HomeToMicrosoft","11/26/2014 8:30:06 AM","681","5.382317"
"HomeToMicrosoft","11/26/2014 9:00:05 AM","682","5.382317"
"HomeToMicrosoft","11/26/2014 9:30:04 AM","681","5.382317"
"HomeToMicrosoft","11/26/2014 10:00:05 AM","686","5.382317"
"HomeToMicrosoft","11/26/2014 10:30:04 AM","675","5.382317"
"HomeToMicrosoft","11/26/2014 11:00:05 AM","673","5.382317"
"HomeToMicrosoft","11/26/2014 11:30:05 AM","680","5.382317"
"HomeToMicrosoft","11/26/2014 12:00:06 PM","674","5.382317"
"HomeToMicrosoft","11/26/2014 12:30:05 PM","674","5.382317"
"HomeToMicrosoft","11/26/2014 1:00:07 PM","680","5.382317"
"HomeToMicrosoft","11/26/2014 1:30:05 PM","698","5.382317"
"HomeToMicrosoft","11/26/2014 2:00:04 PM","733","5.382317"
"HomeToMicrosoft","11/26/2014 2:30:04 PM","827","5.382317"
"HomeToMicrosoft","11/26/2014 3:00:04 PM","863","5.382317"
"HomeToMicrosoft","11/26/2014 3:30:06 PM","944","5.382317"
"HomeToMicrosoft","11/26/2014 4:00:06 PM","946","5.382317"
"HomeToMicrosoft","11/26/2014 4:30:05 PM","951","5.382317"
"HomeToMicrosoft","11/26/2014 5:00:05 PM","959","5.382317"
"HomeToMicrosoft","11/26/2014 5:30:07 PM","944","5.382317"
"HomeToMicrosoft","11/26/2014 6:00:06 PM","882","5.382317"
"HomeToMicrosoft","11/26/2014 6:30:05 PM","875","5.382317"
"HomeToMicrosoft","11/26/2014 7:00:04 PM","862","5.382317"
"HomeToMicrosoft","11/26/2014 7:30:06 PM","836","5.382317"
"HomeToMicrosoft","11/26/2014 8:00:06 PM","851","5.382317"
"HomeToMicrosoft","11/26/2014 8:30:05 PM","873","5.382317"
"HomeToMicrosoft","11/26/2014 9:00:05 PM","863","5.382317"
"HomeToMicrosoft","11/26/2014 9:30:05 PM","860","5.382317"
"HomeToMicrosoft","11/26/2014 10:00:06 PM","843","5.382317"
"HomeToMicrosoft","11/26/2014 10:30:05 PM","830","5.382317"
"HomeToMicrosoft","11/26/2014 11:00:09 PM","855","5.382317"
"HomeToMicrosoft","11/26/2014 11:30:05 PM","833","5.382317"
"HomeToMicrosoft","11/27/2014 12:00:07 AM","843","5.382317"
"HomeToMicrosoft","11/27/2014 12:30:05 AM","917","5.382317"
"HomeToMicrosoft","11/27/2014 1:00:05 AM","859","5.382317"
"HomeToMicrosoft","11/27/2014 1:30:05 AM","873","5.382317"
"HomeToMicrosoft","11/27/2014 2:00:06 AM","882","5.382317"
"HomeToMicrosoft","11/27/2014 2:30:05 AM","834","5.382317"
"HomeToMicrosoft","11/27/2014 3:00:06 AM","842","5.382317"
"HomeToMicrosoft","11/27/2014 3:30:05 AM","827","5.382317"
"HomeToMicrosoft","11/27/2014 4:00:06 AM","841","5.382317"
"HomeToMicrosoft","11/27/2014 4:30:06 AM","814","5.382317"
"HomeToMicrosoft","11/27/2014 5:00:05 AM","809","5.382317"
"HomeToMicrosoft","11/27/2014 5:30:05 AM","803","5.382317"
"HomeToMicrosoft","11/27/2014 6:00:06 AM","804","5.382317"
"HomeToMicrosoft","11/27/2014 6:30:06 AM","802","5.382317"
"HomeToMicrosoft","11/27/2014 7:00:06 AM","800","5.382317"
"HomeToMicrosoft","11/27/2014 7:30:06 AM","693","5.382317"
"HomeToMicrosoft","11/27/2014 8:00:06 AM","685","5.382317"
"HomeToMicrosoft","11/27/2014 8:30:05 AM","684","5.382317"
"HomeToMicrosoft","11/27/2014 9:00:05 AM","683","5.382317"
"HomeToMicrosoft","11/27/2014 9:30:06 AM","672","5.382317"
"HomeToMicrosoft","11/27/2014 10:00:08 AM","674","5.382317"
"HomeToMicrosoft","11/27/2014 10:30:07 AM","675","5.382317"
"HomeToMicrosoft","11/27/2014 11:00:05 AM","681","5.382317"
"HomeToMicrosoft","11/27/2014 11:30:04 AM","679","5.382317"
"HomeToMicrosoft","11/27/2014 12:00:06 PM","682","5.382317"
"HomeToMicrosoft","11/27/2014 12:30:07 PM","680","5.382317"
"HomeToMicrosoft","11/27/2014 1:00:05 PM","680","5.382317"
"HomeToMicrosoft","11/27/2014 1:30:04 PM","683","5.382317"
"HomeToMicrosoft","11/27/2014 2:00:07 PM","704","5.382317"
"HomeToMicrosoft","11/27/2014 2:30:05 PM","810","5.382317"
"HomeToMicrosoft","11/27/2014 3:00:06 PM","852","5.382317"
"HomeToMicrosoft","11/27/2014 3:30:06 PM","924","5.382317"
"HomeToMicrosoft","11/27/2014 4:00:06 PM","951","5.382317"
"HomeToMicrosoft","11/27/2014 4:30:05 PM","991","5.382317"
"HomeToMicrosoft","11/27/2014 5:00:05 PM","916","5.382317"
"HomeToMicrosoft","11/27/2014 5:30:05 PM","922","5.382317"
"HomeToMicrosoft","11/27/2014 6:00:05 PM","880","5.382317"
"HomeToMicrosoft","11/27/2014 6:30:06 PM","843","5.382317"
"HomeToMicrosoft","11/27/2014 7:00:05 PM","838","5.382317"
"HomeToMicrosoft","11/27/2014 7:30:06 PM","823","5.382317"
"HomeToMicrosoft","11/27/2014 8:00:05 PM","839","5.382317"
"HomeToMicrosoft","11/27/2014 8:30:05 PM","829","5.382317"
"HomeToMicrosoft","11/27/2014 9:00:04 PM","826","5.382317"
"HomeToMicrosoft","11/27/2014 9:30:04 PM","836","5.382317"
"HomeToMicrosoft","11/27/2014 10:00:06 PM","830","5.382317"
"HomeToMicrosoft","11/27/2014 10:30:06 PM","814","5.382317"
"HomeToMicrosoft","11/27/2014 11:00:05 PM","821","5.382317"
"HomeToMicrosoft","11/27/2014 11:30:06 PM","831","5.382317"
"HomeToMicrosoft","11/28/2014 12:00:05 AM","819","5.382317"
"HomeToMicrosoft","11/28/2014 12:30:05 AM","842","5.382317"
"HomeToMicrosoft","11/28/2014 1:00:04 AM","828","5.382317"
"HomeToMicrosoft","11/28/2014 1:30:06 AM","865","5.382317"
"HomeToMicrosoft","11/28/2014 2:00:06 AM","835","5.382317"
"HomeToMicrosoft","11/28/2014 2:30:05 AM","836","5.382317"
"HomeToMicrosoft","11/28/2014 3:00:06 AM","847","5.382317"
"HomeToMicrosoft","11/28/2014 3:30:05 AM","827","5.382317"
"HomeToMicrosoft","11/28/2014 4:00:06 AM","810","5.382317"
"HomeToMicrosoft","11/28/2014 4:30:06 AM","812","5.382317"
"HomeToMicrosoft","11/28/2014 5:00:06 AM","812","5.382317"
"HomeToMicrosoft","11/28/2014 5:30:06 AM","810","5.382317"
"HomeToMicrosoft","11/28/2014 6:00:05 AM","805","5.382317"
"HomeToMicrosoft","11/28/2014 6:30:05 AM","804","5.382317"
"HomeToMicrosoft","11/28/2014 7:00:05 AM","798","5.382317"
"HomeToMicrosoft","11/28/2014 7:30:07 AM","702","5.382317"
"HomeToMicrosoft","11/28/2014 8:00:05 AM","693","5.382317"
"HomeToMicrosoft","11/28/2014 8:30:04 AM","716","5.382317"
"HomeToMicrosoft","11/28/2014 9:00:05 AM","688","5.382317"
"HomeToMicrosoft","11/28/2014 9:30:05 AM","674","5.382317"
"HomeToMicrosoft","11/28/2014 10:00:05 AM","676","5.382317"
"HomeToMicrosoft","11/28/2014 10:30:05 AM","685","5.382317"
"HomeToMicrosoft","11/28/2014 11:00:05 AM","675","5.382317"
"HomeToMicrosoft","11/28/2014 11:30:07 AM","680","5.382317"
"HomeToMicrosoft","11/28/2014 12:00:07 PM","685","5.382317"
"HomeToMicrosoft","11/28/2014 12:30:05 PM","682","5.382317"
"HomeToMicrosoft","11/28/2014 1:00:06 PM","683","5.382317"
"HomeToMicrosoft","11/28/2014 1:30:05 PM","706","5.382317"
"HomeToMicrosoft","11/28/2014 2:00:05 PM","720","5.382317"
"HomeToMicrosoft","11/28/2014 2:30:05 PM","805","5.382317"
"HomeToMicrosoft","11/28/2014 3:00:05 PM","852","5.382317"
"HomeToMicrosoft","11/28/2014 3:30:05 PM","892","5.382317"
"HomeToMicrosoft","11/28/2014 4:00:06 PM","882","5.382317"
"HomeToMicrosoft","11/28/2014 4:30:05 PM","897","5.382317"
"HomeToMicrosoft","11/28/2014 5:00:05 PM","952","5.382317"
"HomeToMicrosoft","11/28/2014 5:30:06 PM","935","5.382317"
"HomeToMicrosoft","11/28/2014 6:00:06 PM","847","5.382317"
"HomeToMicrosoft","11/28/2014 6:30:06 PM","851","5.382317"
"HomeToMicrosoft","11/28/2014 7:00:06 PM","885","5.382317"
"HomeToMicrosoft","11/28/2014 7:30:05 PM","837","5.382317"
"HomeToMicrosoft","11/28/2014 8:00:07 PM","848","5.382317"
"HomeToMicrosoft","11/28/2014 8:30:06 PM","844","5.382317"
"HomeToMicrosoft","11/28/2014 9:00:06 PM","826","5.382317"
"HomeToMicrosoft","11/28/2014 9:30:06 PM","837","5.382317"
"HomeToMicrosoft","11/28/2014 10:00:05 PM","842","5.382317"
"HomeToMicrosoft","11/28/2014 10:30:06 PM","848","5.382317"
"HomeToMicrosoft","11/28/2014 11:00:05 PM","833","5.382317"
"HomeToMicrosoft","11/28/2014 11:30:07 PM","833","5.382317"
"HomeToMicrosoft","11/29/2014 12:00:05 AM","840","5.382317"
"HomeToMicrosoft","11/29/2014 12:30:06 AM","841","5.382317"
"HomeToMicrosoft","11/29/2014 1:00:06 AM","865","5.382317"
"HomeToMicrosoft","11/29/2014 1:30:05 AM","1073","5.382317"
"HomeToMicrosoft","11/29/2014 2:00:06 AM","841","5.382317"
"HomeToMicrosoft","11/29/2014 2:30:05 AM","860","5.382317"
"HomeToMicrosoft","11/29/2014 3:00:06 AM","847","5.382317"
"HomeToMicrosoft","11/29/2014 3:30:06 AM","825","5.382317"
"HomeToMicrosoft","11/29/2014 4:00:06 AM","828","5.382317"
"HomeToMicrosoft","11/29/2014 4:30:06 AM","805","5.382317"
"HomeToMicrosoft","11/29/2014 5:00:09 AM","802","5.382317"
"HomeToMicrosoft","11/29/2014 5:30:06 AM","800","5.382317"
"HomeToMicrosoft","11/29/2014 6:00:07 AM","811","5.382317"
"HomeToMicrosoft","11/29/2014 6:30:06 AM","794","5.382317"
"HomeToMicrosoft","11/29/2014 7:00:06 AM","790","5.382317"
"HomeToMicrosoft","11/29/2014 7:30:06 AM","686","5.382317"
"HomeToMicrosoft","11/29/2014 8:00:05 AM","681","5.382317"
"HomeToMicrosoft","11/29/2014 8:30:05 AM","672","5.382317"
"HomeToMicrosoft","11/29/2014 9:00:05 AM","683","5.382317"
"HomeToMicrosoft","11/29/2014 9:30:06 AM","672","5.382317"
"HomeToMicrosoft","11/29/2014 10:00:05 AM","669","5.382317"
"HomeToMicrosoft","11/29/2014 10:30:05 AM","672","5.382317"
"HomeToMicrosoft","11/29/2014 11:00:05 AM","672","5.382317"
"HomeToMicrosoft","11/29/2014 11:30:06 AM","676","5.382317"
"HomeToMicrosoft","11/29/2014 12:00:07 PM","673","5.382317"
"HomeToMicrosoft","11/29/2014 12:30:05 PM","673","5.382317"
"HomeToMicrosoft","11/29/2014 1:00:05 PM","672","5.382317"
"HomeToMicrosoft","11/29/2014 1:30:05 PM","673","5.382317"
"HomeToMicrosoft","11/29/2014 2:00:07 PM","673","5.382317"
"HomeToMicrosoft","11/29/2014 2:30:05 PM","686","5.382317"
"HomeToMicrosoft","11/29/2014 3:00:05 PM","724","5.382317"
"HomeToMicrosoft","11/29/2014 3:30:05 PM","789","5.382317"
"HomeToMicrosoft","11/29/2014 4:00:05 PM","796","5.382317"
"HomeToMicrosoft","11/29/2014 4:30:05 PM","801","5.382317"
"HomeToMicrosoft","11/29/2014 5:00:06 PM","809","5.382317"
"HomeToMicrosoft","11/29/2014 5:30:06 PM","803","5.382317"
"HomeToMicrosoft","11/29/2014 6:00:06 PM","803","5.382317"
"HomeToMicrosoft","11/29/2014 6:30:06 PM","834","5.382317"
"HomeToMicrosoft","11/29/2014 7:00:04 PM","816","5.382317"
"HomeToMicrosoft","11/29/2014 7:30:05 PM","816","5.382317"
"HomeToMicrosoft","11/29/2014 8:00:06 PM","818","5.382317"
"HomeToMicrosoft","11/29/2014 8:30:06 PM","831","5.382317"
"HomeToMicrosoft","11/29/2014 9:00:05 PM","839","5.382317"
"HomeToMicrosoft","11/29/2014 9:30:06 PM","815","5.382317"
"HomeToMicrosoft","11/29/2014 10:00:05 PM","813","5.382317"
"HomeToMicrosoft","11/29/2014 10:30:06 PM","832","5.382317"
"HomeToMicrosoft","11/29/2014 11:00:06 PM","818","5.382317"
"HomeToMicrosoft","11/29/2014 11:30:05 PM","810","5.382317"
"HomeToMicrosoft","11/30/2014 12:00:06 AM","808","5.382317"
"HomeToMicrosoft","11/30/2014 12:30:05 AM","801","5.382317"
"HomeToMicrosoft","11/30/2014 1:00:07 AM","800","5.382317"
"HomeToMicrosoft","11/30/2014 1:30:05 AM","823","5.382317"
"HomeToMicrosoft","11/30/2014 2:00:05 AM","818","5.382317"
"HomeToMicrosoft","11/30/2014 2:30:06 AM","804","5.382317"
"HomeToMicrosoft","11/30/2014 3:00:05 AM","809","5.382317"
"HomeToMicrosoft","11/30/2014 3:30:05 AM","797","5.382317"
"HomeToMicrosoft","11/30/2014 4:00:06 AM","814","5.382317"
"HomeToMicrosoft","11/30/2014 4:30:06 AM","800","5.382317"
"HomeToMicrosoft","11/30/2014 5:00:05 AM","799","5.382317"
"HomeToMicrosoft","11/30/2014 5:30:06 AM","808","5.382317"
"HomeToMicrosoft","11/30/2014 6:00:06 AM","795","5.382317"
"HomeToMicrosoft","11/30/2014 6:30:05 AM","792","5.382317"
"HomeToMicrosoft","11/30/2014 7:00:05 AM","789","5.382317"
"HomeToMicrosoft","11/30/2014 7:30:06 AM","683","5.382317"
"HomeToMicrosoft","11/30/2014 8:00:06 AM","690","5.382317"
"HomeToSeaTac","10/27/2014 2:47:43 PM","2722","26.369751"
"HomeToSeaTac","10/27/2014 4:00:06 PM","2588","26.369751"
"HomeToSeaTac","10/27/2014 4:30:06 PM","2400","26.369751"
"HomeToSeaTac","10/27/2014 5:00:07 PM","2289","26.369751"
"HomeToSeaTac","10/27/2014 5:30:07 PM","2268","26.369751"
"HomeToSeaTac","10/27/2014 6:00:05 PM","2298","26.369751"
"HomeToSeaTac","10/27/2014 6:30:05 PM","2250","26.369751"
"HomeToSeaTac","10/27/2014 7:00:03 PM","2291","26.369751"
"HomeToSeaTac","10/27/2014 7:30:04 PM","2267","26.369751"
"HomeToSeaTac","10/27/2014 8:00:06 PM","2317","26.369751"
"HomeToSeaTac","10/27/2014 8:30:06 PM","2437","26.369751"
"HomeToSeaTac","10/27/2014 9:00:06 PM","2331","26.369751"
"HomeToSeaTac","10/27/2014 9:30:07 PM","2470","26.369751"
"HomeToSeaTac","10/27/2014 10:00:06 PM","2654","26.369751"
"HomeToSeaTac","10/27/2014 10:30:06 PM","2551","26.369751"
"HomeToSeaTac","10/27/2014 11:00:07 PM","2851","26.369751"
"HomeToSeaTac","10/27/2014 11:30:06 PM","3077","26.369751"
"HomeToSeaTac","10/28/2014 12:00:06 AM","3043","26.369751"
"HomeToSeaTac","10/28/2014 12:30:07 AM","2962","26.369751"
"HomeToSeaTac","10/28/2014 1:00:07 AM","2782","26.369751"
"HomeToSeaTac","10/28/2014 1:30:06 AM","2666","26.369751"
"HomeToSeaTac","10/28/2014 2:00:08 AM","2516","26.369751"
"HomeToSeaTac","10/28/2014 2:30:07 AM","2526","26.369751"
"HomeToSeaTac","10/28/2014 3:00:06 AM","2371","26.369751"
"HomeToSeaTac","10/28/2014 3:30:09 AM","2162","26.369751"
"HomeToSeaTac","10/28/2014 4:00:06 AM","2178","26.369751"
"HomeToSeaTac","10/28/2014 4:30:06 AM","2172","26.369751"
"HomeToSeaTac","10/28/2014 5:00:06 AM","2149","26.369751"
"HomeToSeaTac","10/28/2014 5:30:07 AM","2148","26.369751"
"HomeToSeaTac","10/28/2014 6:00:06 AM","2140","26.369751"
"HomeToSeaTac","10/28/2014 6:30:06 AM","2091","26.369751"
"HomeToSeaTac","10/28/2014 7:00:05 AM","2062","26.369751"
"HomeToSeaTac","10/28/2014 7:30:06 AM","2132","26.369751"
"HomeToSeaTac","10/28/2014 8:00:06 AM","2133","26.369751"
"HomeToSeaTac","10/28/2014 8:30:05 AM","2096","26.369751"
"HomeToSeaTac","10/28/2014 9:00:07 AM","2071","26.369751"
"HomeToSeaTac","10/28/2014 9:30:06 AM","2095","26.369751"
"HomeToSeaTac","10/28/2014 10:00:06 AM","2072","26.369751"
"HomeToSeaTac","10/28/2014 10:30:05 AM","2069","26.369751"
"HomeToSeaTac","10/28/2014 11:00:06 AM","2066","26.369751"
"HomeToSeaTac","10/28/2014 11:30:06 AM","2064","26.369751"
"HomeToSeaTac","10/28/2014 12:00:06 PM","2096","26.369751"
"HomeToSeaTac","10/28/2014 12:30:05 PM","2092","26.369751"
"HomeToSeaTac","10/28/2014 1:00:06 PM","2168","26.369751"
"HomeToSeaTac","10/28/2014 1:30:05 PM","2293","26.369751"
"HomeToSeaTac","10/28/2014 2:00:09 PM","2552","26.369751"
"HomeToSeaTac","10/28/2014 2:30:05 PM","2887","26.369751"
"HomeToSeaTac","10/28/2014 3:00:04 PM","2935","26.369751"
"HomeToSeaTac","10/28/2014 3:30:06 PM","3016","26.369751"
"HomeToSeaTac","10/28/2014 4:00:06 PM","2979","26.369751"
"HomeToSeaTac","10/28/2014 4:30:05 PM","2647","26.369751"
"HomeToSeaTac","10/28/2014 5:00:05 PM","2765","26.369751"
"HomeToSeaTac","10/28/2014 5:30:06 PM","2376","26.369751"
"HomeToSeaTac","10/28/2014 6:00:06 PM","2460","26.369751"
"HomeToSeaTac","10/28/2014 6:30:07 PM","2357","26.369751"
"HomeToSeaTac","10/28/2014 7:00:05 PM","2354","26.369751"
"HomeToSeaTac","10/28/2014 7:30:07 PM","2306","26.369751"
"HomeToSeaTac","10/28/2014 8:00:06 PM","2430","26.369751"
"HomeToSeaTac","10/28/2014 8:30:06 PM","2630","26.369751"
"HomeToSeaTac","10/28/2014 9:00:06 PM","2420","26.369751"
"HomeToSeaTac","10/28/2014 9:30:05 PM","2810","26.369751"
"HomeToSeaTac","10/28/2014 10:00:05 PM","3214","31.547637"
"HomeToSeaTac","10/28/2014 10:30:05 PM","3140","31.547637"
"HomeToSeaTac","10/28/2014 11:00:06 PM","3277","31.547637"
"HomeToSeaTac","10/28/2014 11:30:06 PM","3424","26.369751"
"HomeToSeaTac","10/29/2014 12:00:06 AM","3645","26.369751"
"HomeToSeaTac","10/29/2014 12:30:05 AM","3575","26.369751"
"HomeToSeaTac","10/29/2014 1:00:05 AM","3491","26.369751"
"HomeToSeaTac","10/29/2014 1:30:06 AM","3004","26.369751"
"HomeToSeaTac","10/29/2014 2:00:05 AM","2846","26.369751"
"HomeToSeaTac","10/29/2014 2:30:05 AM","2651","26.369751"
